"NBa7we src","d4r55","RfnDt","eaLgGf src","hCCjke src","hCCjke src 2","hCCjke src 3","hCCjke src 4","hCCjke src 5","rsqaWe","RfDO5c","RfDO5c 2","RfDO5c 3","RfDO5c 4","RfDO5c 5","RfDO5c 6","RfDO5c 7","RfDO5c 8","RfDO5c 9","RfDO5c 10","RfDO5c 12","dSlJg src","znYl0","dSlJg src 2","znYl0 2","wiI7pd","w8nwRe"
"https://lh3.googleusercontent.com/a-/ALV-UjWuv2CTGxYXjtzPkNHXjjfNa-q4GkamNxc7CRwaTaU3FnY=w36-h36-p-rp-mo-ba2-br100","Dwi Nur Yuliyani","Local Guide · 10 ulasan · 11 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","10 bulan lalu","","","","","","","","","","","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Bagikan","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","","Rasa B saja. Karyawannya LELET. GA RECOMENDED DAH !",""
"https://lh3.googleusercontent.com/a-/ALV-UjVNlH7qR9Jh55B64tXVhEauFEQJqMXQSx5wJBcYdyJSda8=w36-h36-p-rp-mo-br100","goeshine autodetailing","23 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","10 bulan lalu","Layanan","Makan di tempat…","","","","","","","","","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Bagikan","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Suka","","Lainnya"
"https://lh3.googleusercontent.com/a/ACg8ocJz3UC8vJvo-HGQ1yd8l51KG3SEMpiCqDWHKH0aTRwE=w36-h36-p-rp-mo-ba2-br100","UDSabar Makmur","Local Guide · 21 ulasan · 4 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","10 bulan lalu","","","Layanan","Makan di tempat","Tarif per orang","Rp 25.000–50.000","5","Makanan:","5","Layanan:","Suasana:","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Bagikan","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Suka","Nasi Bebek nya mantap, Harga Juga terjangkau, Tempatnya Juga Luas dan Bersih, pelayannanya Juga Cepat Dan Ramah.

Pokoknya kalo ke Madura Harus lah Mampir Kesini.👍👍👍",""
"https://lh3.googleusercontent.com/a-/ALV-UjUb0O2tsLMh4rCWkoQXOjsHn1_iRBu-cacSvLdFPaebVQ=w36-h36-p-rp-mo-ba3-br100","Bintang Rizkiandi","Local Guide · 27 ulasan · 10 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","10 bulan lalu","5","","Layanan","Makan di tempat","Jenis makanan","Makan siang","Tarif per orang","Makanan:","Rp 25.000–50.000","Layanan:","Suasana:","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Bagikan","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Suka","Rekomendasi Nasi Bebek Yang enak dan suasana yang nyaman, Meskipun agak antri tapi Pelayanannya Cepat. tempat Juga Bersih.",""
"https://lh3.googleusercontent.com/a-/ALV-UjV3xADBPObEhhfdDBu_-wnNgKdxLLP3kbCpkVKtLieKsA=w36-h36-p-rp-mo-br100","david Fabian","19 ulasan · 2 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","10 bulan lalu","","","5","3","","3","","Makanan:","","Layanan:","Suasana:","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Suka","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan","Makanan enak tapi tempatnya agak panas",""
"https://lh3.googleusercontent.com/a-/ALV-UjXX_N9wGOGsbjh_ach-nF1U_UinyGsl0LHmjGSzr1WWpG0=w36-h36-p-rp-mo-ba3-br100","Muhamad Thoriq","Local Guide · 6 ulasan · 69 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","10 bulan lalu","","","","","","","","","","","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Bagikan","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Suka","Mohon di perbaiki dalam hal pelayanan. Pelayanan kurang memuaskan. Khususnya bagian pemesanan dan bagian minuman. Tisu, tusuk gigi tidak tersedia di meja makan. Apalagi pesan makan 8 porsi minumnya kurang 1.pesan bungkus 2 pake nasi malah di kasih bebek tok gk ada NASINYA.KALAU MELAYANI JANGAN SIBUK HAPEAN. yang ramah dengan pelanggan.",""
"https://lh3.googleusercontent.com/a-/ALV-UjVcx6uIUH0emnGnORX41apg4F6_94Smxm_m_X9Ol6JTJ38=w36-h36-p-rp-mo-ba4-br100","Awang Karisma","Local Guide · 18 ulasan · 12 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","10 bulan lalu","","","Tarif per orang","Rp 25.000–50.000","5","4","","Makanan:","3","Layanan:","Suasana:","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Suka","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan","Memang mantap rasa bebeknya, ga rugi jauh2 ke sini wkwk
Cuma waktu itu dateng di waktu yang salah, pas banget libur natal dan rame membludak
Antri berdiri ambil makanan 1 jam lebih. Nasi habis, bebek habis, nunggu masak

Tapi di hari biasa ga masalah kok",""
"https://lh3.googleusercontent.com/a-/ALV-UjVmLtlGuXKrX2TkP9bIp82XyH-6qjXGi2vvmsVNynKo8Es=w36-h36-p-rp-mo-br100","Bayu Arasyid","1 ulasan · 2 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","10 bulan lalu","4","Makanan:","","","","","","","","","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Suka","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXeuXPl3ZbwhHyHd4qugIc7jfiVhgA3NtKjliMul27YGWo=w36-h36-p-rp-mo-ba2-br100","Febrial Bayu Sistiawanto","Local Guide · 7 ulasan · 52 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","10 bulan lalu","","","","","","","","","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjWSpMwPIZgb9axV5x6YoJW_sOcIuqdvIR4uuiae_cZWzpE=w36-h36-p-rp-mo-ba5-br100","Vidi Astuti Vitaloka","Local Guide · 181 ulasan · 996 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","10 bulan lalu","","","","","","","","","","","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Bagikan","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Suka","Enak dah pokok nya
Hanya saja pas kesana waktu hari natal jadi antri nya
Tapi mantab is the best",""
"https://lh3.googleusercontent.com/a-/ALV-UjWtVZl6A34lL9sxoGGBXI7U9at9LBM6C-qiBbdiwD8q8A=w36-h36-p-rp-mo-ba2-br100","Yudhitiya Putra","Local Guide · 11 ulasan · 3 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","10 bulan lalu","5","","Layanan","Bawa pulang","Jenis makanan","Makan malam","Tarif per orang","Makanan:","Rp 25.000–50.000","Layanan:","Suasana:","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Suka","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan","Kesampaian juga makan di sini
walaupun tidak makan langsung ditempat karna penuh",""
"https://lh3.googleusercontent.com/a/ACg8ocL2NS90qjttO5efbbzwZzHuce54Lp-g4RyyOXiRO8zL=w36-h36-p-rp-mo-br100","Fennica Chriestiyani","3 ulasan · 4 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","10 bulan lalu","","","","","","","","","","","","","","","","",""
"https://lh3.googleusercontent.com/a/ACg8ocLOfJexUzvFl8Jfs1xntDa7hy7566JSIcyucDt7McWQ=w36-h36-p-rp-mo-br100","038_RAHADIAN SETIYA WIANDANI","1 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","10 bulan lalu","","","","","","","","","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjV0rjv30p2HOKD0ZxphC8d6CPXd-aKfpAH540j4nJ9Yyvw=w36-h36-p-rp-mo-ba3-br100","Nur Faradhilah","Local Guide · 29 ulasan · 58 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","10 bulan lalu","","","","","","","","","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXs56atufECci-5CED0dlT0eqd-V4_9GDgpKP-O5t2uN5w=w36-h36-p-rp-mo-br100","Ahmad Fadhilah Mappisara","3 ulasan · 3 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","10 bulan lalu","5","","Layanan","Makan di tempat","Jenis makanan","Makan siang","Tarif per orang","Makanan:","Rp 25.000–50.000","Layanan:","Suasana:","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Suka","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan","Bagus",""
"https://lh3.googleusercontent.com/a-/ALV-UjVlohzYzcAWJ0TXUWNQbz-7c7FPWzwj7PGTvIp9E7XY_g=w36-h36-p-rp-mo-br100","Deddy 507","4 ulasan · 14 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","10 bulan lalu","5","","Layanan","Makan di tempat","Jenis makanan","Makan malam","Tarif per orang","Makanan:","Rp 25.000–50.000","Layanan:","Suasana:","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Bagikan","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","","Enakkkk boskuuu.,",""
"https://lh3.googleusercontent.com/a-/ALV-UjWaWGCNoVeC-a-A1cc5B779JrALf5bfrEdySBWbdd1QUQU=w36-h36-p-rp-mo-ba2-br100","Vito Janitra","Local Guide · 20 ulasan · 9 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","10 bulan lalu","","","5","4","","4","","Makanan:","","Layanan:","Suasana:","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Suka","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan","enak bebek dan sambalnya
mending ke yg pusat ini daripada cabang baru
lebih cepet antrinya",""
"https://lh3.googleusercontent.com/a-/ALV-UjW2um3FhtK4vl9WdDhL8FFuu-1YcuKS8htaXo3RjQX2OPcB=w36-h36-p-rp-mo-br100","doni try sasongko","10 ulasan · 6 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","10 bulan lalu","","","","","","","","","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjXJ_oQxQetv8hMF8g9rp9rMOr1RgCsNm5XO6-PFqUqqMoY=w36-h36-p-rp-mo-ba3-br100","rica dwi cahyanti","Local Guide · 53 ulasan · 10 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","10 bulan lalu","Layanan","Makan di tempat…","","","","","","","","","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Suka","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan","","Lainnya"
"https://lh3.googleusercontent.com/a-/ALV-UjUtPP6v4huoDI3XSV4FG2ZBu3jpt1x3GVgogtbvqqYypSg=w36-h36-p-rp-mo-ba2-br100","lovely rinie","Local Guide · 7 ulasan · 6 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","10 bulan lalu","5","Makanan:","5…","","","","","Layanan:","","","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Suka","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan","","Lainnya"
"https://lh3.googleusercontent.com/a-/ALV-UjX1zh_LXhKAQCzc90PWtz7CdlbfNEO69s1ZZpmKFyv5_g=w36-h36-p-rp-mo-ba5-br100","Adie Pulung S","Local Guide · 208 ulasan · 511 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","10 bulan lalu","","","5","5","","5","","Makanan:","","Layanan:","Suasana:","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Bagikan","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","","rekomended bgt ni untk meluangkan makan d madura. bebek nya empuk, porsi nasi banyakk, harga ok lah d banding dgn yg d dpt.
harus mampir klo ke madura, atau bahkan luangkan mampir klo lg ke surabaya",""
"https://lh3.googleusercontent.com/a-/ALV-UjUA6vehMQujsg-wuvrzKy4LAR-uj7aRokrRFGN4vlDA-bpt=w36-h36-p-rp-mo-ba4-br100","Nila Sutjiono","Local Guide · 52 ulasan · 616 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","10 bulan lalu","5","","Layanan","Makan di tempat","Jenis makanan","Makan siang","Tarif per orang","Makanan:","Rp 25.000–50.000","Layanan:","Suasana:","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Bagikan","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Suka","Makan bebek enak n murah bgt... kita dpt paketan yg harganya Rp 28.000,- dapet nasi + bebek nya 1/4 ekor + sambel mangga + lalapan + minum boleh pilih es teh manis, teh pucuk, es jeruk yg hangat jg aja + aquq botol yg rasanya makyuks.... 🦆🤤😘😍🥰 yg mau mampir buruan mampir dah... 😁",""
"https://lh3.googleusercontent.com/a-/ALV-UjUAIcTvbczyHHQTURjg9O7sOmZZhAhR4Sjjhvzd5Rfy-g=w36-h36-p-rp-mo-ba4-br100","Radita Ning Anggraeny","Local Guide · 103 ulasan · 5 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png","10 bulan lalu","5","Makanan:","4…","","","","","Layanan:","","","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Suka","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan","","Lainnya"
"https://lh3.googleusercontent.com/a-/ALV-UjWgzQ1VWx8_wvuv2Puo116TyY2imOXRmHwE9scBgpGtPQ=w36-h36-p-rp-mo-br100","berlin febsafani","2 ulasan","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","10 bulan lalu","","","","","","","","","","","","","","","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjUjijLBjXiH22V6JgCLF_VennWZBEHodpF_S1wF8XizjUA=w36-h36-p-rp-mo-br100","Choirunnisa Aulia MN","1 ulasan · 13 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","10 bulan lalu","Layanan","Makan di tempat…","","","","","","","","","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Bagikan","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Suka","","Lainnya"
"https://lh3.googleusercontent.com/a/ACg8ocKTSQgdzl5m2P84fkXSWWse7xKb6bvgATvPfWoLpwkX=w36-h36-p-rp-mo-br100","Tony Seba","25 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","10 bulan lalu","5","Makanan:","5…","","","","","Layanan:","","","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Suka","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan","","Lainnya"
"https://lh3.googleusercontent.com/a/ACg8ocL_DRnu0izNsW3si2JLIR4JizgYns_Jjo-ZOU-vh_kX=w36-h36-p-rp-mo-ba4-br100","Sadono Yulianto","Local Guide · 151 ulasan · 105 foto","https://www.gstatic.com/images/icons/material/system_gm/1x/more_vert_black_18dp.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png","10 bulan lalu","","","","","","","","","","","","https://www.gstatic.com/images/icons/material/system_gm/1x/thumb_up_gm_grey_18dp.png","Suka","https://www.gstatic.com/images/icons/material/system_gm/1x/share_gm_grey_18dp.png","Bagikan","Nice place. Legend. Enak. Renyah. Parkir luas. Mantab bgt. Thanks Sinjay bebek",""
